Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:09:42,2021-01-14 09:09:42,0.177s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:09:42,2021-01-14 09:09:44,1.972s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:09:44,2021-01-14 09:09:45,1.145s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:09:45,2021-01-14 09:09:49,3.687s,PASSED
pages.JourneyPortal.verifyFixedBackGroundCheck(),Chrome 87.0.4280.141,,,2021-01-14 09:09:49,2021-01-14 09:09:51,1.531s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyProductsAndBackButtonIsPresentAfterClickingSection,Chrome 87.0.4280.141,,,2021-01-14 09:09:51,2021-01-14 09:10:16,25.569s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:09:51,2021-01-14 09:09:59,8.759s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:10:00,2021-01-14 09:10:01,1.158s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:10:01,2021-01-14 09:10:02,1.147s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:10:02,2021-01-14 09:10:08,5.894s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:10:08,2021-01-14 09:10:08,0.189s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:10:08,2021-01-14 09:10:10,1.930s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:10:10,2021-01-14 09:10:11,1.129s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:10:11,2021-01-14 09:10:15,3.925s,PASSED
pages.JourneyPortal.verifyBackButtonAfterEnteringInToSection(),Chrome 87.0.4280.141,,,2021-01-14 09:10:15,2021-01-14 09:10:16,0.690s,PASSED
pages.JourneyPortal.productPageCheck(),Chrome 87.0.4280.141,,,2021-01-14 09:10:16,2021-01-14 09:10:16,0.602s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyScrollingBackGroundInJourneyPortal,Chrome 87.0.4280.141,,,2021-01-14 09:10:16,2021-01-14 09:11:22,1m - 5.786s,FAILED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:10:16,2021-01-14 09:10:25,8.993s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:10:25,2021-01-14 09:10:27,1.147s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:10:27,2021-01-14 09:10:28,1.077s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:10:28,2021-01-14 09:10:38,9.973s,PASSED
pages.Journey.typeOfBackGroundToScrollingBackground(),Chrome 87.0.4280.141,,,2021-01-14 09:10:38,2021-01-14 09:10:42,4.326s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:10:42,2021-01-14 09:10:42,0.181s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:10:42,2021-01-14 09:10:44,1.786s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:10:44,2021-01-14 09:10:45,1.108s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:10:45,2021-01-14 09:10:49,3.644s,PASSED
pages.JourneyPortal.verifyScrollingBackGroundCheck(),Chrome 87.0.4280.141,,,2021-01-14 09:10:49,2021-01-14 09:11:22,33.419s,FAILED
,,,,,,,
Test Cases/JourneyPortal/verifySectionInformation,Chrome 87.0.4280.141,,,2021-01-14 09:11:22,2021-01-14 09:11:48,25.537s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:11:22,2021-01-14 09:11:31,9.048s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:11:31,2021-01-14 09:11:33,1.262s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:11:33,2021-01-14 09:11:34,1.147s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:11:34,2021-01-14 09:11:41,7.598s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:11:41,2021-01-14 09:11:41,0.167s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:11:41,2021-01-14 09:11:43,1.961s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:11:43,2021-01-14 09:11:45,1.200s,PASSED
pages.JourneyPortal.verifyingSectionProperties(),Chrome 87.0.4280.141,,,2021-01-14 09:11:45,2021-01-14 09:11:48,3.001s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyTheFullScreenViewInProductPage,Chrome 87.0.4280.141,,,2021-01-14 09:11:48,2021-01-14 09:12:49,1m - 1.483s,FAILED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:11:48,2021-01-14 09:11:56,8.633s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:11:56,2021-01-14 09:11:58,1.291s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:11:58,2021-01-14 09:11:59,1.128s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:11:59,2021-01-14 09:12:07,7.786s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:12:07,2021-01-14 09:12:07,0.171s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:12:07,2021-01-14 09:12:09,1.883s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:12:09,2021-01-14 09:12:10,1.171s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:12:10,2021-01-14 09:12:14,3.997s,PASSED
pages.JourneyPortal.productPageCheck(),Chrome 87.0.4280.141,,,2021-01-14 09:12:14,2021-01-14 09:12:15,0.810s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Chrome 87.0.4280.141,,,2021-01-14 09:12:15,2021-01-14 09:12:16,1.462s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Chrome 87.0.4280.141,,,2021-01-14 09:12:16,2021-01-14 09:12:49,32.940s,FAILED
,,,,,,,
Test Cases/JourneyPortal/verifyTheFullScreenViewInSectionPage,Chrome 87.0.4280.141,,,2021-01-14 09:12:49,2021-01-14 09:13:13,24.067s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:12:49,2021-01-14 09:12:58,8.841s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:12:58,2021-01-14 09:12:59,1.192s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:12:59,2021-01-14 09:13:00,1.085s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:13:00,2021-01-14 09:13:07,6.673s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:13:07,2021-01-14 09:13:07,0.162s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:13:07,2021-01-14 09:13:09,1.930s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:13:09,2021-01-14 09:13:10,1.108s,PASSED
pages.Journey.sectionPageVerification(),Chrome 87.0.4280.141,,,2021-01-14 09:13:10,2021-01-14 09:13:11,1.099s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Chrome 87.0.4280.141,,,2021-01-14 09:13:11,2021-01-14 09:13:13,1.519s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Chrome 87.0.4280.141,,,2021-01-14 09:13:13,2021-01-14 09:13:13,0.301s,PASSED
