Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 01:26:11,2021-01-08 01:26:29,17.777s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 01:26:29,2021-01-08 01:26:32,3.023s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 01:26:32,2021-01-08 01:26:38,5.888s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-08 01:26:38,2021-01-08 01:26:47,9.326s,PASSED
pages.Journey.typeOfBackGroundToFixed(),Chrome 87.0.4280.141,,,2021-01-08 01:26:47,2021-01-08 01:26:51,3.794s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-08 01:26:51,2021-01-08 01:26:56,5.013s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-08 01:26:56,2021-01-08 01:26:58,2.085s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-08 01:26:58,2021-01-08 01:26:59,1.138s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-08 01:26:59,2021-01-08 01:27:03,3.571s,PASSED
pages.JourneyPortal.verifyFixedBackGroundCheck(),Chrome 87.0.4280.141,,,2021-01-08 01:27:03,2021-01-08 01:27:04,1.129s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyScrollingBackGroundInJourneyPortal,Chrome 87.0.4280.141,,,2021-01-08 01:27:04,2021-01-08 01:28:15,1m - 10.708s,FAILED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 01:27:04,2021-01-08 01:27:21,16.993s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 01:27:21,2021-01-08 01:27:24,2.862s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 01:27:24,2021-01-08 01:27:30,5.877s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-08 01:27:30,2021-01-08 01:27:39,8.848s,PASSED
pages.Journey.typeOfBackGroundToScrollingBackground(),Chrome 87.0.4280.141,,,2021-01-08 01:27:39,2021-01-08 01:27:43,3.999s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-08 01:27:43,2021-01-08 01:28:15,31.955s,FAILED
,,,,,,,
Test Cases/JourneyPortal/verifySectionInformation,Chrome 87.0.4280.141,,,2021-01-08 01:28:15,2021-01-08 01:29:02,47.303s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 01:28:15,2021-01-08 01:28:33,18.432s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 01:28:33,2021-01-08 01:28:36,2.827s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 01:28:36,2021-01-08 01:28:42,5.902s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-08 01:28:42,2021-01-08 01:28:52,9.663s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-08 01:28:52,2021-01-08 01:28:56,4.572s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-08 01:28:56,2021-01-08 01:28:58,1.854s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-08 01:28:58,2021-01-08 01:28:59,1.165s,PASSED
pages.JourneyPortal.verifyingSectionProperties(),Chrome 87.0.4280.141,,,2021-01-08 01:28:59,2021-01-08 01:29:02,2.716s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyTheFullScreenViewInProductPage,Chrome 87.0.4280.141,,,2021-01-08 01:29:02,2021-01-08 01:30:27,1m - 25.373s,FAILED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 01:29:02,2021-01-08 01:29:21,19.385s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 01:29:21,2021-01-08 01:29:24,2.857s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 01:29:24,2021-01-08 01:29:30,5.876s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-08 01:29:30,2021-01-08 01:29:41,10.720s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-08 01:29:41,2021-01-08 01:29:45,4.456s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-08 01:29:45,2021-01-08 01:29:47,1.927s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-08 01:29:47,2021-01-08 01:29:48,1.215s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-08 01:29:48,2021-01-08 01:29:52,3.685s,PASSED
pages.JourneyPortal.productPageCheck(),Chrome 87.0.4280.141,,,2021-01-08 01:29:52,2021-01-08 01:29:53,0.697s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Chrome 87.0.4280.141,,,2021-01-08 01:29:53,2021-01-08 01:29:54,1.474s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Chrome 87.0.4280.141,,,2021-01-08 01:29:54,2021-01-08 01:30:27,32.932s,FAILED
