Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Admin/Product/deleteProductAndVerify,Firefox 84.0,,,2021-01-13 12:46:34,2021-01-13 12:47:14,39.840s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:46:34,2021-01-13 12:46:37,3.001s,PASSED
productname = pages.Product.addProduct(),Firefox 84.0,,,2021-01-13 12:46:37,2021-01-13 12:46:44,7.061s,PASSED
pages.Product.deleteProduct(productname),Firefox 84.0,,,2021-01-13 12:46:44,2021-01-13 12:47:01,17.556s,PASSED
pages.Product.verifyProductNotPresent(productname),Firefox 84.0,,,2021-01-13 12:47:01,2021-01-13 12:47:14,12.091s,PASSED
,,,,,,,
Test Cases/Admin/Product/deleteProductFromProductEditPageAndVerify,Firefox 84.0,,,2021-01-13 12:47:14,2021-01-13 12:48:07,53.095s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:47:14,2021-01-13 12:47:17,3.002s,PASSED
productname = pages.Product.addProduct(),Firefox 84.0,,,2021-01-13 12:47:17,2021-01-13 12:47:24,6.947s,PASSED
pages.Product.openAnyExistingProduct(productname),Firefox 84.0,,,2021-01-13 12:47:24,2021-01-13 12:47:37,13.592s,PASSED
pages.Product.clickDeleteButtonInProductEditPage(),Firefox 84.0,,,2021-01-13 12:47:37,2021-01-13 12:47:56,18.394s,PASSED
pages.Product.verifyProductNotPresent(productname),Firefox 84.0,,,2021-01-13 12:47:56,2021-01-13 12:48:07,11.042s,PASSED
,,,,,,,
Test Cases/Admin/Product/editProductNameAndVerify,Firefox 84.0,,,2021-01-13 12:48:07,2021-01-13 12:49:06,59.769s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:48:07,2021-01-13 12:48:10,3.002s,PASSED
productname = pages.Product.addProduct(),Firefox 84.0,,,2021-01-13 12:48:10,2021-01-13 12:48:17,7.187s,PASSED
pages.Product.openAnyExistingProduct(productname),Firefox 84.0,,,2021-01-13 12:48:17,2021-01-13 12:48:31,14.277s,PASSED
editedName = pages.Product.editProductName(),Firefox 84.0,,,2021-01-13 12:48:31,2021-01-13 12:48:41,9.903s,PASSED
pages.Product.verifyProductAdded(editedName),Firefox 84.0,,,2021-01-13 12:48:41,2021-01-13 12:48:53,11.791s,PASSED
pages.Product.verifyProductNotPresent(productname),Firefox 84.0,,,2021-01-13 12:48:53,2021-01-13 12:49:06,13.487s,PASSED
,,,,,,,
Test Cases/Admin/Product/openExistingProductNavigatesToProductEditPage,Firefox 84.0,,,2021-01-13 12:49:06,2021-01-13 12:49:28,21.771s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:49:06,2021-01-13 12:49:09,3.017s,PASSED
productName = pages.Product.getRandomProductNmae(),Firefox 84.0,,,2021-01-13 12:49:10,2021-01-13 12:49:12,2.294s,PASSED
pages.Product.openAnyExistingProduct(productName),Firefox 84.0,,,2021-01-13 12:49:12,2021-01-13 12:49:26,14.166s,PASSED
pages.Product.verifyProductEditPage(),Firefox 84.0,,,2021-01-13 12:49:26,2021-01-13 12:49:28,2.023s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyAddProductPopUp,Firefox 84.0,,,2021-01-13 12:49:28,2021-01-13 12:49:37,8.998s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:49:28,2021-01-13 12:49:31,3.033s,PASSED
pages.Product.clickOnProductTab(),Firefox 84.0,,,2021-01-13 12:49:32,2021-01-13 12:49:33,1.417s,PASSED
pages.Product.clickOnAddProductButton(),Firefox 84.0,,,2021-01-13 12:49:33,2021-01-13 12:49:34,1.418s,PASSED
pages.Product.verifyProductPopUp(),Firefox 84.0,,,2021-01-13 12:49:34,2021-01-13 12:49:37,2.844s,PASSED
,,,,,,,
